Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,PCT_SE_A10008_002,PCT_SE_A10008_003,PCT_SE_A10008_004,PCT_SE_A10008_005,PCT_SE_A10008_006,PCT_SE_A10008_007,PCT_SE_A10008_008,PCT_SE_A10008_009,SE_A10009_001,SE_A10009_002,SE_A10009_003,SE_A10009_004,SE_A10009_005,SE_A10009_006,SE_A10009_007,SE_A10009_008,SE_A10009_009,SE_A10009_010,SE_A10009_011,SE_A10009_012,SE_A10009_013,SE_A10009_014,SE_A10009_015,SE_A10009_016,SE_A10009_017,SE_A10009_018,SE_A10009_019,PCT_SE_A10009_002,PCT_SE_A10009_003,PCT_SE_A10009_004,PCT_SE_A10009_005,PCT_SE_A10009_006,PCT_SE_A10009_007,PCT_SE_A10009_008,PCT_SE_A10009_009,PCT_SE_A10009_010,PCT_SE_A10009_011,PCT_SE_A10009_012,PCT_SE_A10009_013,PCT_SE_A10009_014,PCT_SE_A10009_015,PCT_SE_A10009_016,PCT_SE_A10009_017,PCT_SE_A10009_018,PCT_SE_A10009_019,SE_A11001_001,SE_A11001_002,SE_A11001_003,SE_A11001_004,SE_A11001_005,SE_A11001_006,PCT_SE_A11001_002,PCT_SE_A11001_003,PCT_SE_A11001_004,PCT_SE_A11001_005,PCT_SE_A11001_006,SE_A11002_001,SE_A11002_002,SE_A11002_003,SE_A11002_004,SE_A11002_005,SE_A11002_006,SE_A11002_007,SE_A11002_008,SE_A11002_009,PCT_SE_A11002_002,PCT_SE_A11002_003,PCT_SE_A11002_004,PCT_SE_A11002_005,PCT_SE_A11002_006,PCT_SE_A11002_007,PCT_SE_A11002_008,PCT_SE_A11002_009,SE_A19001_001,SE_A19001_002,SE_A19001_003,PCT_SE_A19001_002,PCT_SE_A19001_003,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017,SE_A14006_001,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14008_001,SE_A14010_001,SE_A14011_001,SE_A14012_001,SE_A14013_001,SE_A14014_001,SE_A14014_002,SE_A14014_003,SE_A14014_004,SE_A14014_005,SE_A14014_006,SE_A14014_007,SE_A15001_001,SE_A15001_002,SE_A15001_003,SE_A15001_004,SE_A15001_005,SE_A15001_006,SE_A15001_007,SE_A15001_008,SE_A15001_009,SE_A15001_010,SE_A15001_011,SE_A15001_012,SE_A15001_013,SE_A15001_014,SE_A15001_015,SE_A15001_016,SE_A15001_017,SE_A15001_018,SE_A14015_001,SE_A14015_002,SE_A14015_003,SE_A10011_001,SE_A10011_002,SE_A10011_003,PCT_SE_A10011_002,PCT_SE_A10011_003,SE_A10019_001,SE_A10019_002,SE_A10019_003,PCT_SE_A10019_002,PCT_SE_A10019_003,SE_A10016_001,SE_A10016_002,SE_A10016_003,PCT_SE_A10016_002,PCT_SE_A10016_003,SE_A10012_001,SE_A10012_002,SE_A10012_003,PCT_SE_A10012_002,PCT_SE_A10012_003,SE_A10017_001,SE_A10017_002,SE_A10017_003,PCT_SE_A10017_002,PCT_SE_A10017_003,SE_A10018_001,SE_A10018_002,SE_A10018_003,PCT_SE_A10018_002,PCT_SE_A10018_003,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A10015_001,SE_A10015_002,SE_A10015_003,PCT_SE_A10015_002,PCT_SE_A10015_003,SE_A10013_001,SE_A10013_002,SE_A10013_003,PCT_SE_A10013_002,PCT_SE_A10013_003,SE_A14024_001,SE_A14024A_001,SE_A14024B_001,SE_A14024C_001,SE_A14024D_001,SE_A14024E_001,SE_A14024F_001,SE_A14024G_001,SE_A14024H_001,SE_A14024I_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010,PCT_SE_A09001_002,PCT_SE_A09001_003,PCT_SE_A09001_004,PCT_SE_A09001_005,PCT_SE_A09001_006,PCT_SE_A09001_007,PCT_SE_A09001_008,PCT_SE_A09001_009,PCT_SE_A09001_010,commute_avg
36005040502,14000US36005040502,"Census Tract 405.02, Bronx County, New York","Census Tract 405.02, Bronx County, New York",ny,140,0,ACSSF,3778,,,,,36,5,,,,40502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7172,7172,131537.9,0.054524191,2224,1571,498,1073,109,964,653,338,315,70.64,22.39,48.25,4.9,43.35,29.36,15.2,14.16,2224,844,833,291,542,92,450,11,0,11,1380,738,207,531,17,514,642,338,304,37.95,37.46,13.08,24.37,4.14,20.23,0.49,0,0.49,62.05,33.18,9.31,23.88,0.76,23.11,28.87,15.2,13.67,5446,3068,1338,343,245,452,56.33,24.57,6.3,4.5,8.3,2224,92,0,0,0,92,61,31,2132,4.14,0,0,0,4.14,2.74,1.39,95.86,7172,11,7161,0.15,99.85,2224,453,215,159,140,155,71,112,59,76,196,107,221,85,0,141,34,20.37,9.67,7.15,6.29,6.97,3.19,5.04,2.65,3.42,8.81,4.81,9.94,3.82,0,6.34,1.53,28750,28750,,39899,,,,25525,,25975,,48017.98561,30563,49319.669,22543,40061.56202,19611,25948,40545,7807,18588,35169,10543,30900,25221,27832,34963,,60063,36618,30486,29447,44015,,,24677,19013,17791,32708,,,28750,104048,26176,2224,1693,531,76.12,23.88,2224,1658,566,74.55,25.45,2224,65,2159,2.92,97.08,2224,39,2185,1.75,98.25,2224,433,1791,19.47,80.53,2224,275,1949,12.37,87.63,2224,342,1882,15.38,84.62,2224,108,2116,4.86,95.14,2224,299,1925,13.44,86.56,16686,12963,25368,,39591,,11022,,10813,,2953,394,323,71,1988,0,0,469,32,70,13.34,10.94,2.4,67.32,0,0,15.88,1.08,2.37,2953,2883,163,245,609,487,583,628,168,70,97.63,5.52,8.3,20.62,16.49,19.74,21.27,5.69,2.37,41
36005040600,14000US36005040600,"Census Tract 406, Bronx County, New York","Census Tract 406, Bronx County, New York",ny,140,0,ACSSF,3779,,,,,36,5,,,,40600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870,3870,44881.51,0.08622704,1131,902,327,575,124,451,229,78,151,79.75,28.91,50.84,10.96,39.88,20.25,6.9,13.35,1131,438,438,89,349,88,261,0,0,0,693,464,238,226,36,190,229,78,151,38.73,38.73,7.87,30.86,7.78,23.08,0,0,0,61.27,41.03,21.04,19.98,3.18,16.8,20.25,6.9,13.35,3086,1595,1002,215,115,159,51.69,32.47,6.97,3.73,5.15,1131,29,0,0,0,29,16,13,1102,2.56,0,0,0,2.56,1.41,1.15,97.44,3870,14,3856,0.36,99.64,1131,113,48,47,104,79,55,59,47,44,149,73,107,119,5,36,46,9.99,4.24,4.16,9.2,6.98,4.86,5.22,4.16,3.89,13.17,6.45,9.46,10.52,0.44,3.18,4.07,48267,48267,,47868,,,,,,,,59012.64368,55000,65234.25721,24152,30769.43231,24863,27083,46694,15459,22164,35200,12989,29769,26724,31000,16780,51629,,36954,45570,41750,16406,56250,,28193,,25625,27639,50435,,48267,61071,44069,1131,932,199,82.4,17.6,1131,876,255,77.45,22.55,1131,137,994,12.11,87.89,1131,131,1000,11.58,88.42,1131,277,854,24.49,75.51,1131,138,993,12.2,87.8,1131,59,1072,5.22,94.78,1131,91,1040,8.05,91.95,1131,123,1008,10.88,89.12,19717,20254,19968,,14869,,8824,84338,18225,,1804,502,411,91,1045,0,65,134,30,28,27.83,22.78,5.04,57.93,0,3.6,7.43,1.66,1.55,1804,1776,35,137,202,282,502,334,284,28,98.45,1.94,7.59,11.2,15.63,27.83,18.51,15.74,1.55,47
36005040701,14000US36005040701,"Census Tract 407.01, Bronx County, New York","Census Tract 407.01, Bronx County, New York",ny,140,0,ACSSF,3780,,,,,36,5,,,,40701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291,3291,146361.4,0.022485432,1229,864,348,516,153,363,365,251,114,70.3,28.32,41.99,12.45,29.54,29.7,20.42,9.28,1229,458,458,154,304,39,265,0,0,0,771,406,194,212,114,98,365,251,114,37.27,37.27,12.53,24.74,3.17,21.56,0,0,0,62.73,33.03,15.79,17.25,9.28,7.97,29.7,20.42,9.28,2594,1223,864,157,98,252,47.15,33.31,6.05,3.78,9.71,1229,69,0,0,0,69,35,34,1160,5.61,0,0,0,5.61,2.85,2.77,94.39,3291,0,3291,0,100,1229,136,117,197,61,63,27,43,41,43,101,136,138,49,34,1,42,11.07,9.52,16.03,4.96,5.13,2.2,3.5,3.34,3.5,8.22,11.07,11.23,3.99,2.77,0.08,3.42,35785,35785,21875,50313,,,,40313,,40427,,49471.19609,47179,57887.96296,20337,26862.19178,24252,27043,37305,11723,17610,36198,13108,31196,23184,27500,31709,50758,53239,36463,24629,29750,45430,,53977,25586,6354,25391,21375,50492,,35785,,35785,1229,1028,201,83.65,16.35,1229,970,259,78.93,21.07,1229,122,1107,9.93,90.07,1229,26,1203,2.12,97.88,1229,190,1039,15.46,84.54,1229,106,1123,8.62,91.38,1229,41,1188,3.34,96.66,1229,48,1181,3.91,96.09,1229,122,1107,9.93,90.07,19849,14574,18778,,,,21626,17247,20739,20948,1606,355,221,134,1059,0,0,149,15,28,22.1,13.76,8.34,65.94,0,0,9.28,0.93,1.74,1606,1578,133,158,45,186,430,319,307,28,98.26,8.28,9.84,2.8,11.58,26.77,19.86,19.12,1.74,50
36005040702,14000US36005040702,"Census Tract 407.02, Bronx County, New York","Census Tract 407.02, Bronx County, New York",ny,140,0,ACSSF,3781,,,,,36,5,,,,40702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7050,7050,100236.1,0.070333917,2601,1553,546,1007,274,733,1048,520,528,59.71,20.99,38.72,10.53,28.18,40.29,19.99,20.3,2601,855,855,225,630,164,466,0,0,0,1746,698,321,377,110,267,1048,520,528,32.87,32.87,8.65,24.22,6.31,17.92,0,0,0,67.13,26.84,12.34,14.49,4.23,10.27,40.29,19.99,20.3,5603,2629,1748,385,200,641,46.92,31.2,6.87,3.57,11.44,2601,162,0,0,0,162,101,61,2439,6.23,0,0,0,6.23,3.88,2.35,93.77,7050,55,6995,0.78,99.22,2601,373,318,84,131,292,124,142,155,137,230,232,290,52,0,14,27,14.34,12.23,3.23,5.04,11.23,4.77,5.46,5.96,5.27,8.84,8.92,11.15,2,0,0.54,1.04,33419,33419,28466,39808,,,,30778,62131,28947,46641,41481.16109,38025,46641.46813,31154,30776.9084,18217,25505,41178,13772,13515,30080,10049,26221,19481,21620,30357,,49232,36958,43795,27500,36521,,48722,19600,17808,14246,20329,,49808,33419,,31778,2601,1998,603,76.82,23.18,2601,1897,704,72.93,27.07,2601,101,2500,3.88,96.12,2601,158,2443,6.07,93.93,2601,779,1822,29.95,70.05,2601,242,2359,9.3,90.7,2601,192,2409,7.38,92.62,2601,310,2291,11.92,88.08,2601,294,2307,11.3,88.7,16477,19995,20540,,20516,,13302,19597,14678,21231,2812,817,705,112,1661,0,0,204,47,83,29.05,25.07,3.98,59.07,0,0,7.25,1.67,2.95,2812,2729,106,303,240,431,838,565,246,83,97.05,3.77,10.78,8.53,15.33,29.8,20.09,8.75,2.95,43
36005040800,14000US36005040800,"Census Tract 408, Bronx County, New York","Census Tract 408, Bronx County, New York",ny,140,0,ACSSF,3782,,,,,36,5,,,,40800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710,4710,98366.66,0.047882075,1592,1101,479,622,68,554,491,215,276,69.16,30.09,39.07,4.27,34.8,30.84,13.51,17.34,1592,778,778,298,480,38,442,0,0,0,814,323,181,142,30,112,491,215,276,48.87,48.87,18.72,30.15,2.39,27.76,0,0,0,51.13,20.29,11.37,8.92,1.88,7.04,30.84,13.51,17.34,3547,1585,1455,136,155,216,44.69,41.02,3.83,4.37,6.09,1592,13,0,0,0,13,0,13,1579,0.82,0,0,0,0.82,0,0.82,99.18,4710,0,4710,0,100,1592,282,197,155,80,63,57,36,61,32,167,182,144,42,74,9,11,17.71,12.37,9.74,5.03,3.96,3.58,2.26,3.83,2.01,10.49,11.43,9.05,2.64,4.65,0.57,0.69,32262,32262,14348,43333,28992,,,21600,,17004,43516,45299.37186,49125,50345.86739,13941,28863.34012,20351,25845,36385,11516,16848,32103,11572,30581,14925,28933,32750,44632,37250,35085,,31733,58894,,,27558,14130,19489,30613,44706,,32262,84444,27937,1592,1201,391,75.44,24.56,1592,1195,397,75.06,24.94,1592,112,1480,7.04,92.96,1592,93,1499,5.84,94.16,1592,384,1208,24.12,75.88,1592,171,1421,10.74,89.26,1592,133,1459,8.35,91.65,1592,240,1352,15.08,84.92,1592,80,1512,5.03,94.97,16711,18744,16889,12637,,,15589,13736,14536,17699,1887,703,637,66,1012,0,0,91,12,69,37.25,33.76,3.5,53.63,0,0,4.82,0.64,3.66,1887,1818,10,175,333,283,349,388,280,69,96.34,0.53,9.27,17.65,15,18.49,20.56,14.84,3.66,48
36005040900,14000US36005040900,"Census Tract 409, Bronx County, New York","Census Tract 409, Bronx County, New York",ny,140,0,ACSSF,3783,,,,,36,5,,,,40900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3122,3122,9827.659,0.317674831,1408,800,444,356,107,249,608,226,382,56.82,31.53,25.28,7.6,17.68,43.18,16.05,27.13,1408,311,311,152,159,63,96,0,0,0,1097,489,292,197,44,153,608,226,382,22.09,22.09,10.8,11.29,4.47,6.82,0,0,0,77.91,34.73,20.74,13.99,3.12,10.87,43.18,16.05,27.13,2623,930,1064,131,186,312,35.46,40.56,4.99,7.09,11.89,1408,74,0,0,0,74,0,74,1334,5.26,0,0,0,5.26,0,5.26,94.74,3122,0,3122,0,100,1408,163,27,58,108,15,136,73,92,80,71,105,234,87,37,83,39,11.58,1.92,4.12,7.67,1.07,9.66,5.18,6.53,5.68,5.04,7.46,16.62,6.18,2.63,5.89,2.77,46127,46127,45417,50274,,,,21290,,,46250,74539.63068,61196,70008.125,36990,70413.81579,35633,36396,42877,16250,35200,42256,16461,38651,,35762,38388,51250,84286,37768,,25833,42563,41466,,40129,18068,36801,33750,73214,,46127,57813,45170,1408,1035,373,73.51,26.49,1408,1035,373,73.51,26.49,1408,55,1353,3.91,96.09,1408,150,1258,10.65,89.35,1408,361,1047,25.64,74.36,1408,60,1348,4.26,95.74,1408,18,1390,1.28,98.72,1408,253,1155,17.97,82.03,1408,113,1295,8.03,91.97,34766,62032,28644,,33696,,16770,30520,20742,75026,1444,249,239,10,1081,0,0,95,0,19,17.24,16.55,0.69,74.86,0,0,6.58,0,1.32,1444,1425,10,76,56,180,424,433,246,19,98.68,0.69,5.26,3.88,12.47,29.36,29.99,17.04,1.32,54
36005041100,14000US36005041100,"Census Tract 411, Bronx County, New York","Census Tract 411, Bronx County, New York",ny,140,0,ACSSF,3784,,,,,36,5,,,,41100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3416,3416,72751.63,0.046954272,1186,760,338,422,114,308,426,301,125,64.08,28.5,35.58,9.61,25.97,35.92,25.38,10.54,1186,403,378,144,234,30,204,25,25,0,783,382,194,188,84,104,401,276,125,33.98,31.87,12.14,19.73,2.53,17.2,2.11,2.11,0,66.02,32.21,16.36,15.85,7.08,8.77,33.81,23.27,10.54,2794,1504,832,61,118,279,53.83,29.78,2.18,4.22,9.99,1186,111,0,0,0,111,89,22,1075,9.36,0,0,0,9.36,7.5,1.85,90.64,3416,0,3416,0,100,1186,234,80,68,38,33,101,79,79,10,41,145,165,101,11,1,0,19.73,6.75,5.73,3.2,2.78,8.52,6.66,6.66,0.84,3.46,12.23,13.91,8.52,0.93,0.08,0,36681,36681,33750,32028,,,,39583,,40461,,45446.45868,42368,51705.13158,18611,33178.40376,17424,16004,35448,9516,20105,44013,9726,30393,17047,25455,30682,43229,71477,30284,,39135,,40476,,30500,17432,,32045,47500,83466,36681,54038,36034,1186,878,308,74.03,25.97,1186,831,355,70.07,29.93,1186,94,1092,7.93,92.07,1186,51,1135,4.3,95.7,1186,284,902,23.95,76.05,1186,134,1052,11.3,88.7,1186,83,1103,7,93,1186,150,1036,12.65,87.35,1186,155,1031,13.07,86.93,16666,22675,13434,,14158,,15885,,16821,22716,1469,312,201,111,1037,0,21,90,0,9,21.24,13.68,7.56,70.59,0,1.43,6.13,0,0.61,1469,1460,42,88,199,174,430,398,129,9,99.39,2.86,5.99,13.55,11.84,29.27,27.09,8.78,0.61,47
36005041300,14000US36005041300,"Census Tract 413, Bronx County, New York","Census Tract 413, Bronx County, New York",ny,140,0,ACSSF,3785,,,,,36,5,,,,41300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7897,7897,117982.1,0.066933901,2918,1832,1020,812,78,734,1086,531,555,62.78,34.96,27.83,2.67,25.15,37.22,18.2,19.02,2918,1187,1149,568,581,62,519,38,38,0,1731,683,452,231,16,215,1048,493,555,40.68,39.38,19.47,19.91,2.12,17.79,1.3,1.3,0,59.32,23.41,15.49,7.92,0.55,7.37,35.92,16.9,19.02,5881,2415,2421,332,141,572,41.06,41.17,5.65,2.4,9.73,2918,172,0,0,0,172,100,72,2746,5.89,0,0,0,5.89,3.43,2.47,94.11,7897,122,7775,1.54,98.46,2918,246,306,328,76,101,144,155,49,120,225,353,347,191,132,52,93,8.43,10.49,11.24,2.6,3.46,4.93,5.31,1.68,4.11,7.71,12.1,11.89,6.55,4.52,1.78,3.19,46627,46627,60813,46466,,32438,,40795,,47037,69219,59812.50857,55408,63562.99127,33629,49833.33333,27385,33801,42842,12213,19141,39804,10760,35638,17049,31358,35678,49157,62847,37151,27292,32361,36504,47791,87887,31269,15573,27031,31921,55575,43646,46627,128958,43516,2918,2453,465,84.06,15.94,2918,2369,549,81.19,18.81,2918,245,2673,8.4,91.6,2918,85,2833,2.91,97.09,2918,522,2396,17.89,82.11,2918,268,2650,9.18,90.82,2918,135,2783,4.63,95.37,2918,128,2790,4.39,95.61,2918,118,2800,4.04,95.96,23514,34347,26746,,25344,,18094,35986,21554,39844,3855,987,784,203,2588,0,0,248,0,32,25.6,20.34,5.27,67.13,0,0,6.43,0,0.83,3855,3823,120,305,347,948,1208,720,175,32,99.17,3.11,7.91,9,24.59,31.34,18.68,4.54,0.83,42
36005041400,14000US36005041400,"Census Tract 414, Bronx County, New York","Census Tract 414, Bronx County, New York",ny,140,0,ACSSF,3786,,,,,36,5,,,,41400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769,4769,23617.74,0.201924488,1601,1183,650,533,123,410,418,213,205,73.89,40.6,33.29,7.68,25.61,26.11,13.3,12.8,1601,555,555,281,274,65,209,0,0,0,1046,628,369,259,58,201,418,213,205,34.67,34.67,17.55,17.11,4.06,13.05,0,0,0,65.33,39.23,23.05,16.18,3.62,12.55,26.11,13.3,12.8,4041,1399,1647,260,233,502,34.62,40.76,6.43,5.77,12.42,1601,63,0,0,0,63,0,63,1538,3.94,0,0,0,3.94,0,3.94,96.06,4769,57,4712,1.2,98.8,1601,90,77,144,72,110,21,84,106,77,138,171,196,157,13,105,40,5.62,4.81,8.99,4.5,6.87,1.31,5.25,6.62,4.81,8.62,10.68,12.24,9.81,0.81,6.56,2.5,51434,51434,,52311,,83068,,44087,,,56750,66216.86446,60347,74898.22485,26125,34412.44019,22580,26266,44421,14272,21741,40328,11250,31627,17794,26483,39063,47273,55278,33472,10556,32031,50962,54091,56786,30373,19657,21985,30972,42000,46000,51434,88681,38324,1601,1334,267,83.32,16.68,1601,1279,322,79.89,20.11,1601,216,1385,13.49,86.51,1601,219,1382,13.68,86.32,1601,534,1067,33.35,66.65,1601,89,1512,5.56,94.44,1601,147,1454,9.18,90.82,1601,267,1334,16.68,83.32,1601,110,1491,6.87,93.13,24257,27389,25540,,34891,,19717,9076,20199,29680,2189,821,665,156,1225,0,0,93,9,41,37.51,30.38,7.13,55.96,0,0,4.25,0.41,1.87,2189,2148,68,255,367,284,463,404,307,41,98.13,3.11,11.65,16.77,12.97,21.15,18.46,14.02,1.87,45
36005041500,14000US36005041500,"Census Tract 415, Bronx County, New York","Census Tract 415, Bronx County, New York",ny,140,0,ACSSF,3787,,,,,36,5,,,,41500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6238,6238,118920.8,0.052455069,2323,1385,560,825,359,466,938,506,432,59.62,24.11,35.51,15.45,20.06,40.38,21.78,18.6,2323,973,943,352,591,251,340,30,30,0,1350,442,208,234,108,126,908,476,432,41.89,40.59,15.15,25.44,10.8,14.64,1.29,1.29,0,58.11,19.03,8.95,10.07,4.65,5.42,39.09,20.49,18.6,4865,2649,1418,79,288,431,54.45,29.15,1.62,5.92,8.86,2323,336,14,14,0,322,162,160,1987,14.46,0.6,0.6,0,13.86,6.97,6.89,85.54,6238,0,6238,0,100,2323,199,186,98,132,38,217,70,88,108,373,271,317,61,153,0,12,8.57,8.01,4.22,5.68,1.64,9.34,3.01,3.79,4.65,16.06,11.67,13.65,2.63,6.59,0,0.52,50440,50440,40625,51109,,,,51020,,47337,55380,52702.02325,40247,48572.56318,46449,47560.76759,23411,27401,35316,11914,17654,40820,13153,32003,22059,27236,40709,39792,31837,35405,23813,35387,41086,31818,,30325,,20440,36477,78490,31491,50440,77656,48718,2323,1939,384,83.47,16.53,2323,1887,436,81.23,18.77,2323,246,2077,10.59,89.41,2323,81,2242,3.49,96.51,2323,409,1914,17.61,82.39,2323,281,2042,12.1,87.9,2323,52,2271,2.24,97.76,2323,183,2140,7.88,92.12,2323,72,2251,3.1,96.9,20582,29695,25278,,10090,,17198,15961,17087,37659,3030,686,647,39,1953,0,0,329,25,37,22.64,21.35,1.29,64.46,0,0,10.86,0.83,1.22,3030,2993,176,267,404,519,792,708,127,37,98.78,5.81,8.81,13.33,17.13,26.14,23.37,4.19,1.22,40
36005041800,14000US36005041800,"Census Tract 418, Bronx County, New York","Census Tract 418, Bronx County, New York",ny,140,0,ACSSF,3788,,,,,36,5,,,,41800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194,4194,40400.08,0.103811678,1307,896,429,467,96,371,411,152,259,68.55,32.82,35.73,7.35,28.39,31.45,11.63,19.82,1307,503,468,187,281,32,249,35,35,0,804,428,242,186,64,122,376,117,259,38.49,35.81,14.31,21.5,2.45,19.05,2.68,2.68,0,61.51,32.75,18.52,14.23,4.9,9.33,28.77,8.95,19.82,3450,1533,1057,96,162,602,44.43,30.64,2.78,4.7,17.45,1307,111,23,0,23,88,47,41,1196,8.49,1.76,0,1.76,6.73,3.6,3.14,91.51,4194,0,4194,0,100,1307,188,130,99,64,39,46,83,72,64,12,143,211,51,40,65,0,14.38,9.95,7.57,4.9,2.98,3.52,6.35,5.51,4.9,0.92,10.94,16.14,3.9,3.06,4.97,0,40208,40208,18536,60673,,,,14556,,19053,,51533.89441,46346,56600.78125,19110,31653.52798,19529,26679,32453,10344,17238,37281,7325,30725,23884,25839,41250,39095,,31204,24821,29000,48317,47109,,30417,,15663,40625,,,40208,61731,39177,1307,1051,256,80.41,19.59,1307,1051,256,80.41,19.59,1307,22,1285,1.68,98.32,1307,123,1184,9.41,90.59,1307,208,1099,15.91,84.09,1307,136,1171,10.41,89.59,1307,99,1208,7.57,92.43,1307,109,1198,8.34,91.66,1307,76,1231,5.81,94.19,18042,10694,23774,,15093,,9003,18909,9173,18109,1846,662,496,166,979,0,0,120,0,85,35.86,26.87,8.99,53.03,0,0,6.5,0,4.6,1846,1761,68,260,308,375,198,315,237,85,95.4,3.68,14.08,16.68,20.31,10.73,17.06,12.84,4.6,42
36005041900,14000US36005041900,"Census Tract 419, Bronx County, New York","Census Tract 419, Bronx County, New York",ny,140,0,ACSSF,3789,,,,,36,5,,,,41900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7238,7238,57520.68,0.125833015,2477,1536,661,875,185,690,941,451,490,62.01,26.69,35.32,7.47,27.86,37.99,18.21,19.78,2477,942,942,350,592,62,530,0,0,0,1535,594,311,283,123,160,941,451,490,38.03,38.03,14.13,23.9,2.5,21.4,0,0,0,61.97,23.98,12.56,11.43,4.97,6.46,37.99,18.21,19.78,5557,2493,1820,360,223,661,44.86,32.75,6.48,4.01,11.89,2477,182,20,0,20,162,16,146,2295,7.35,0.81,0,0.81,6.54,0.65,5.89,92.65,7238,58,7180,0.8,99.2,2477,358,153,229,94,220,251,95,20,141,340,58,243,69,74,112,20,14.45,6.18,9.25,3.79,8.88,10.13,3.84,0.81,5.69,13.73,2.34,9.81,2.79,2.99,4.52,0.81,33759,33759,26755,50483,,58560,,31934,47946,30855,48088,48460.83973,32158,48674.41406,36016,37099.36238,24091,22979,39824,9178,25256,40755,8547,33514,,23099,34590,45920,48438,34813,39982,19271,52553,45507,,33212,2499,25266,32115,50069,,33759,195156,33106,2477,1975,502,79.73,20.27,2477,1915,562,77.31,22.69,2477,128,2349,5.17,94.83,2477,154,2323,6.22,93.78,2477,372,2105,15.02,84.98,2477,183,2294,7.39,92.61,2477,115,2362,4.64,95.36,2477,159,2318,6.42,93.58,2477,176,2301,7.11,92.89,18134,15236,26400,,23169,,15721,18863,16591,16466,3057,797,473,324,1755,0,0,479,0,26,26.07,15.47,10.6,57.41,0,0,15.67,0,0.85,3057,3031,146,429,266,300,492,1008,390,26,99.15,4.78,14.03,8.7,9.81,16.09,32.97,12.76,0.85,47
